Season,Year,EditionCountry,AthleteId,Discipline,DisciplineCode,Event,EventBase,EventTeam,Athlete,Country,Result,Medal,Sex,CountryLatitude,CountryLongitude
Summer,2000,AUS,10294,Rowing,ROW,Eights Women,Eights Women,,Elisabeta Lipa,ROM,6:06.44,GOLD,Women,46.0000,25.0000
Summer,2000,AUS,12214,Rowing,ROW,Eights Women,Eights Women,,Ioana Olteanu,ROM,6:06.44,GOLD,Women,46.0000,25.0000
Summer,2000,AUS,14215,Rowing,ROW,Eights Women,Eights Women,,Viorica Susanu,ROM,6:06.44,GOLD,Women,46.0000,25.0000
Summer,2000,AUS,14216,Rowing,ROW,Eights Women,Eights Women,,Carin ter Beek,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14197,Rowing,ROW,Eights Women,Eights Women,,Pieta van Dishoeck,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,13134,Rowing,ROW,Eights Women,Eights Women,,Eeke van Nes,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14217,Rowing,ROW,Eights Women,Eights Women,,Anneke Venema,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14218,Rowing,ROW,Eights Women,Eights Women,,Marieke Westerhof,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14219,Rowing,ROW,Eights Women,Eights Women,,Nelleke Penninx,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14220,Rowing,ROW,Eights Women,Eights Women,,Elien Meijer,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14221,Rowing,ROW,Eights Women,Eights Women,,Martijntje Quik,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14222,Rowing,ROW,Eights Women,Eights Women,,Tessa Appeldoorn,NED,6:09.39,SILVER,Women,0,0
Summer,2000,AUS,14223,Rowing,ROW,Eights Women,Eights Women,,Buffy Alexander,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,13139,Rowing,ROW,Eights Women,Eights Women,,Laryssa Biesenthal,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,14224,Rowing,ROW,Eights Women,Eights Women,,Heather Davis,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,13155,Rowing,ROW,Eights Women,Eights Women,,Alison Korn,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,13154,Rowing,ROW,Eights Women,Eights Women,,Theresa Luke,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,13151,Rowing,ROW,Eights Women,Eights Women,,Emma Robinson,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,13149,Rowing,ROW,Eights Women,Eights Women,,Heather McDermid,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,14225,Rowing,ROW,Eights Women,Eights Women,,Dorota Urbaniak,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,10326,Rowing,ROW,Eights Women,Eights Women,,Lesley Thompson,CAN,6:11.58,BRONZE,Women,60.0000,-95.0000
Summer,2000,AUS,12187,Rowing,ROW,Lightweight Double Sculls Women,Lightweight Double Sculls Women,,Constanta Burcica-Pipota,ROM,7:02.64,GOLD,Women,46.0000,25.0000
Summer,2000,AUS,14226,Rowing,ROW,Lightweight Double Sculls Women,Lightweight Double Sculls Women,,Angela Alupei,ROM,7:02.64,GOLD,Women,46.0000,25.0000
Summer,2000,AUS,14227,Rowing,ROW,Lightweight Double Sculls Women,Lightweight Double Sculls Women,,Claudia Blasberg,GER,7:02.95,SILVER,Women,0,0
Summer,2000,AUS,14228,Rowing,ROW,Lightweight Double Sculls Women,Lightweight Double Sculls Women,,Valerie Viehoff,GER,7:02.95,SILVER,Women,0,0
Summer,2000,AUS,14229,Rowing,ROW,Lightweight Double Sculls Women,Lightweight Double Sculls Women,,Christine Collins,USA,7:06.37,BRONZE,Women,38.0000,-97.0000
Summer,2000,AUS,14230,Rowing,ROW,Lightweight Double Sculls Women,Lightweight Double Sculls Women,,Sarah Garner,USA,7:06.37,BRONZE,Women,38.0000,-97.0000
Summer,2000,AUS,14231,Shooting,SHO,Rapid-Fire Pistol,Rapid-Fire Pistol,,Serguei Alifirenko,RUS,687.6,GOLD,,60.0000,100.0000
Summer,2000,AUS,14232,Shooting,SHO,Rapid-Fire Pistol,Rapid-Fire Pistol,,Michel Ansermet,SUI,686.1,SILVER,,0,0
Summer,2000,AUS,14233,Shooting,SHO,Rapid-Fire Pistol,Rapid-Fire Pistol,,Iulian Raicea,ROM,684.6,BRONZE,,46.0000,25.0000
Summer,2000,AUS,11252,Shooting,SHO,50m Pistol Men,50m Pistol Men,,Tanyu Kiryakov,BUL,666.0,GOLD,Man,0,0
Summer,2000,AUS,11251,Shooting,SHO,50m Pistol Men,50m Pistol Men,,Igor Basinsky,BLR,663.3,SILVER,Man,53.0000,28.0000
Summer,2000,AUS,14234,Shooting,SHO,50m Pistol Men,50m Pistol Men,,Martin Tenk,CZR,662.5,BRONZE,Man,0,0
Summer,2000,AUS,14235,Shooting,SHO,Air Pistol Men,Air Pistol Men,,Franck Dumoulin,FRA,688.9,GOLD,Man,46.0000,2.0000
Summer,2000,AUS,10359,Shooting,SHO,Air Pistol Men,Air Pistol Men,,Yifu Wang ,CHN,686.9,SILVER,Man,35.0000,105.0000
Summer,2000,AUS,11251,Shooting,SHO,Air Pistol Men,Air Pistol Men,,Igor Basinsky,BLR,682.7,BRONZE,Man,53.0000,28.0000
Summer,2000,AUS,14236,Shooting,SHO,"Small-bore Rifle, prone","Small-bore Rifle, prone",,Jonas Edman,SWE,701.3,GOLD,,62.0000,15.0000
Summer,2000,AUS,14237,Shooting,SHO,"Small-bore Rifle, prone","Small-bore Rifle, prone",,Torben Grimmel,DEN,700.4,SILVER,,0,0
Summer,2000,AUS,14238,Shooting,SHO,"Small-bore Rifle, prone","Small-bore Rifle, prone",,Sergei Martynov,BLR,700.3,BRONZE,,53.0000,28.0000
Summer,2000,AUS,14239,Shooting,SHO,"Small-bore Rifle, 3 Positions","Small-bore Rifle, 3 Positions",,Rajmond Debevec,SLO,1275.1,GOLD,,0,0
Summer,2000,AUS,14240,Shooting,SHO,"Small-bore Rifle, 3 Positions","Small-bore Rifle, 3 Positions",,Juha Hirvi,FIN,1270.5,SILVER,,64.0000,26.0000
Summer,2000,AUS,12225,Shooting,SHO,"Small-bore Rifle, 3 Positions","Small-bore Rifle, 3 Positions",,Harald Stenvaag,NOR,1268.6,BRONZE,,62.0000,10.0000
Summer,2000,AUS,13178,Shooting,SHO,Trap Shooting Men,Trap Shooting Men,,Michael Diamond,AUS,147.0,GOLD,Man,-27.0000,133.0000
Summer,2000,AUS,14241,Shooting,SHO,Trap Shooting Men,Trap Shooting Men,,Ian Peel,GBR,142.0,SILVER,Man,54.0000,-2.0000
Summer,2000,AUS,14242,Shooting,SHO,Trap Shooting Men,Trap Shooting Men,,Giovanni Pellielo,ITA,140.0,BRONZE,Man,42.8333,12.8333
Summer,2000,AUS,14243,Shooting,SHO,Skeet Shooting,Skeet Shooting,,Mykola Milchev,UKR,150,GOLD,,49.0000,32.0000
Summer,2000,AUS,14244,Shooting,SHO,Skeet Shooting,Skeet Shooting,,Petr Malek,CZR,148,SILVER,,0,0
Summer,2000,AUS,14245,Shooting,SHO,Skeet Shooting,Skeet Shooting,,James Graves,USA,147,BRONZE,,38.0000,-97.0000
Summer,2000,AUS,13184,Shooting,SHO,Running Game Target,Running Game Target,,Ling Yang ,CHN,681.1,GOLD,,35.0000,105.0000
Summer,2000,AUS,14246,Shooting,SHO,Running Game Target,Running Game Target,,Oleg Moldovan,MDA,681.0,SILVER,,47.0000,29.0000
Summer,2000,AUS,14247,Shooting,SHO,Running Game Target,Running Game Target,,Zhiyuan Niu ,CHN,677.4,BRONZE,,35.0000,105.0000
Summer,2000,AUS,14248,Shooting,SHO,Air Rifle Men,Air Rifle Men,,Yalin Cai ,CHN,696.4,GOLD,Man,35.0000,105.0000
Summer,2000,AUS,13187,Shooting,SHO,Air Rifle Men,Air Rifle Men,,Artem Khadzhibekov,RUS,695.1,SILVER,Man,60.0000,100.0000
Summer,2000,AUS,14249,Shooting,SHO,Air Rifle Men,Air Rifle Men,,Evgueni Aleinikov,RUS,693.8,BRONZE,Man,60.0000,100.0000
Summer,2000,AUS,14250,Shooting,SHO,Double Trap Men,Double Trap Men,,Richard Faulds,GBR,187,GOLD,Man,54.0000,-2.0000
Summer,2000,AUS,13188,Shooting,SHO,Double Trap Men,Double Trap Men,,Russell Mark,AUS,187,SILVER,Man,-27.0000,133.0000
Summer,2000,AUS,14251,Shooting,SHO,Double Trap Men,Double Trap Men,,Fehaid Al Deehani,KUW,186,BRONZE,Man,0,0
Summer,2000,AUS,12243,Shooting,SHO,Sport Pistol Women,Sport Pistol Women,,Maria Grozdeva,BUL,690.3,GOLD,Women,0,0
Summer,2000,AUS,14252,Shooting,SHO,Sport Pistol Women,Sport Pistol Women,,Luna Tao ,CHN,689.8,SILVER,Women,35.0000,105.0000
Summer,2000,AUS,14253,Shooting,SHO,Sport Pistol Women,Sport Pistol Women,,Lolita Evglevskaya,BLR,686.0,BRONZE,Women,53.0000,28.0000
Summer,2000,AUS,14252,Shooting,SHO,Air Pistol Women,Air Pistol Women,,Luna Tao ,CHN,488.2,GOLD,Women,35.0000,105.0000
Summer,2000,AUS,11271,Shooting,SHO,Air Pistol Women,Air Pistol Women,,Jasna Sekaric,YUF,486.5,SILVER,Women,0,0
Summer,2000,AUS,14254,Shooting,SHO,Air Pistol Women,Air Pistol Women,,Annemarie Forder,AUS,484.0,BRONZE,Women,-27.0000,133.0000
Summer,2000,AUS,14255,Shooting,SHO,Air Rifle Women,Air Rifle Women,,Nancy Johnson,USA,497.7,GOLD,Women,38.0000,-97.0000
Summer,2000,AUS,14256,Shooting,SHO,Air Rifle Women,Air Rifle Women,,Cho-Hyun Kang ,KOR,497.5,SILVER,Women,37.0000,127.5000
Summer,2000,AUS,14257,Shooting,SHO,Air Rifle Women,Air Rifle Women,,Jing Gao ,CHN,497.2,BRONZE,Women,35.0000,105.0000
Summer,2000,AUS,13193,Shooting,SHO,"Small-bore Rifle, 3 Positions Women","Small-bore Rifle, 3 Positions Women",,Renata Mauer,POL,684.6,GOLD,Women,52.0000,20.0000
Summer,2000,AUS,14258,Shooting,SHO,"Small-bore Rifle, 3 Positions Women","Small-bore Rifle, 3 Positions Women",,Tatiana Goldobina,RUS,680.9,SILVER,Women,60.0000,100.0000
Summer,2000,AUS,14259,Shooting,SHO,"Small-bore Rifle, 3 Positions Women","Small-bore Rifle, 3 Positions Women",,Maria Feklistova,RUS,679.9,BRONZE,Women,60.0000,100.0000
Summer,2000,AUS,14260,Shooting,SHO,Double Trap Women,Double Trap Women,,Pia Hansen,SWE,148.0,GOLD,Women,62.0000,15.0000
Summer,2000,AUS,14261,Shooting,SHO,Double Trap Women,Double Trap Women,,Deborah Gelisio,ITA,144.0,SILVER,Women,42.8333,12.8333
Summer,2000,AUS,13197,Shooting,SHO,Double Trap Women,Double Trap Women,,Kim Rhode,USA,139.0,BRONZE,Women,38.0000,-97.0000
Summer,2000,AUS,14262,Shooting,SHO,Trap Shooting Women,Trap Shooting Women,,Daina Gudzineviciute,LTU,93.0,GOLD,Women,56.0000,24.0000
Summer,2000,AUS,14263,Shooting,SHO,Trap Shooting Women,Trap Shooting Women,,Delphine Racinet,FRA,92.0,SILVER,Women,46.0000,2.0000
Summer,2000,AUS,14264,Shooting,SHO,Trap Shooting Women,Trap Shooting Women,,E Gao ,CHN,90.0,BRONZE,Women,35.0000,105.0000
Summer,2000,AUS,14265,Shooting,SHO,Skeet Shooting Women,Skeet Shooting Women,,Zemfira Meftakhetdinova,AZE,98,GOLD,Women,40.5000,47.5000
Summer,2000,AUS,14266,Shooting,SHO,Skeet Shooting Women,Skeet Shooting Women,,Svetlana Demina,RUS,95,SILVER,Women,60.0000,100.0000
Summer,2000,AUS,14267,Shooting,SHO,Skeet Shooting Women,Skeet Shooting Women,,Diana Igaly,HUN,93,BRONZE,Women,47.0000,20.0000
Summer,2000,AUS,14268,Soccer,SOC,Soccer Men,Soccer Men,,Patrice Abanda,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14269,Soccer,SOC,Soccer Men,Soccer Men,,Nicolas Alnoudji,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14270,Soccer,SOC,Soccer Men,Soccer Men,,Clement Beaud,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14271,Soccer,SOC,Soccer Men,Soccer Men,,Daniel Bekono,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14272,Soccer,SOC,Soccer Men,Soccer Men,,Serge Branco,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14273,Soccer,SOC,Soccer Men,Soccer Men,,Joel Epalle,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14274,Soccer,SOC,Soccer Men,Soccer Men,,Lauren Etame Mayer,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14275,Soccer,SOC,Soccer Men,Soccer Men,,Samuel Eto'o Fils,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14276,Soccer,SOC,Soccer Men,Soccer Men,,Idriss Carlos Kameni,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14277,Soccer,SOC,Soccer Men,Soccer Men,,Modeste Mbami,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14278,Soccer,SOC,Soccer Men,Soccer Men,,Patrick Mboma,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14279,Soccer,SOC,Soccer Men,Soccer Men,,Albert Meyong Ze,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14280,Soccer,SOC,Soccer Men,Soccer Men,,Serge Mimpo,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14281,Soccer,SOC,Soccer Men,Soccer Men,,Daniel Ngom Kome,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14282,Soccer,SOC,Soccer Men,Soccer Men,,Aaron Nguimbat,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14283,Soccer,SOC,Soccer Men,Soccer Men,,Geremi Njitap Fotso,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14284,Soccer,SOC,Soccer Men,Soccer Men,,Patrick  K Suffo,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14285,Soccer,SOC,Soccer Men,Soccer Men,,Pierre Wome,CMR,,GOLD,Man,6.0000,12.0000
Summer,2000,AUS,14286,Soccer,SOC,Soccer Men,Soccer Men,, Unai,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14287,Soccer,SOC,Soccer Men,Soccer Men,,Toni Velamazan,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14288,Soccer,SOC,Soccer Men,Soccer Men,, Tamudo,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14289,Soccer,SOC,Soccer Men,Soccer Men,, Puyol,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14290,Soccer,SOC,Soccer Men,Soccer Men,, Xavi,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14291,Soccer,SOC,Soccer Men,Soccer Men,,Mari José ,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14292,Soccer,SOC,Soccer Men,Soccer Men,, Ismael,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14293,Soccer,SOC,Soccer Men,Soccer Men,, Luque,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14294,Soccer,SOC,Soccer Men,Soccer Men,, Lacruz,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14295,Soccer,SOC,Soccer Men,Soccer Men,, Félip,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14296,Soccer,SOC,Soccer Men,Soccer Men,, Ferron,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14297,Soccer,SOC,Soccer Men,Soccer Men,, Gabri,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14298,Soccer,SOC,Soccer Men,Soccer Men,, Capdevila,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14299,Soccer,SOC,Soccer Men,Soccer Men,, Albelda,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14300,Soccer,SOC,Soccer Men,Soccer Men,, Amaya,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14301,Soccer,SOC,Soccer Men,Soccer Men,, Angulo,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14302,Soccer,SOC,Soccer Men,Soccer Men,, Aranzubia,ESP,,SILVER,Man,40.0000,-4.0000
Summer,2000,AUS,14303,Soccer,SOC,Soccer Men,Soccer Men,,Francisco Arrue,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14304,Soccer,SOC,Soccer Men,Soccer Men,,Cristian Alvarez,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14305,Soccer,SOC,Soccer Men,Soccer Men,,Sebastian Gonzalez,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14306,Soccer,SOC,Soccer Men,Soccer Men,,Pablo Contreras,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14307,Soccer,SOC,Soccer Men,Soccer Men,,Javier di Gregorio,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14308,Soccer,SOC,Soccer Men,Soccer Men,,David Henriquez,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14309,Soccer,SOC,Soccer Men,Soccer Men,,Manuel Ibarra,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14310,Soccer,SOC,Soccer Men,Soccer Men,,Claudio Maldonado,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14311,Soccer,SOC,Soccer Men,Soccer Men,,Reinaldo Navia,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14312,Soccer,SOC,Soccer Men,Soccer Men,,Ivan Zamorano,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14313,Soccer,SOC,Soccer Men,Soccer Men,,David Pizarro,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14314,Soccer,SOC,Soccer Men,Soccer Men,,Pedro Reyes,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14315,Soccer,SOC,Soccer Men,Soccer Men,,Rodrigo Nuñez,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14316,Soccer,SOC,Soccer Men,Soccer Men,,Rafael Olarra,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14317,Soccer,SOC,Soccer Men,Soccer Men,,Patricio Ormazabal,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14318,Soccer,SOC,Soccer Men,Soccer Men,,Nelson Tapia,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14319,Soccer,SOC,Soccer Men,Soccer Men,,Rodrigo Tello,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,14320,Soccer,SOC,Soccer Men,Soccer Men,,Mauricio Rojas,CHI,,BRONZE,Man,0,0
Summer,2000,AUS,13285,Soccer,SOC,Soccer Women,Soccer Women,,Brit Sandaune,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,13293,Soccer,SOC,Soccer Women,Soccer Women,,Bente Nordby,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,13292,Soccer,SOC,Soccer Women,Soccer Women,,Hege Riise,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,13291,Soccer,SOC,Soccer Women,Soccer Women,,Marianne Pettersen,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14321,Soccer,SOC,Soccer Women,Soccer Women,,Anita Rapp,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14322,Soccer,SOC,Soccer Women,Soccer Women,,Dagny Mellgren,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14323,Soccer,SOC,Soccer Women,Soccer Women,,Silje Joergensen,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14324,Soccer,SOC,Soccer Women,Soccer Women,,Ingeborg Hovland,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14325,Soccer,SOC,Soccer Women,Soccer Women,,Margunn Haugenes,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14326,Soccer,SOC,Soccer Women,Soccer Women,,Ragnhild Gulbrandsen,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14327,Soccer,SOC,Soccer Women,Soccer Women,,Solveig Gulbrandsen,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14328,Soccer,SOC,Soccer Women,Soccer Women,,Unni Lehn,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14329,Soccer,SOC,Soccer Women,Soccer Women,,Monica Knudsen,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14330,Soccer,SOC,Soccer Women,Soccer Women,,Goeril Kringen,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14331,Soccer,SOC,Soccer Women,Soccer Women,,Bente Kvitland,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,13296,Soccer,SOC,Soccer Women,Soccer Women,,Gro Espeseth,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14332,Soccer,SOC,Soccer Women,Soccer Women,,Christine Boe Jensen,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,14333,Soccer,SOC,Soccer Women,Soccer Women,,Kristin Bekkevold,NOR,,GOLD,Women,62.0000,10.0000
Summer,2000,AUS,13267,Soccer,SOC,Soccer Women,Soccer Women,,Brandi Chastain,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14334,Soccer,SOC,Soccer Women,Soccer Women,,Lorrie Fair,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13263,Soccer,SOC,Soccer Women,Soccer Women,,Joy Fawcett,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13264,Soccer,SOC,Soccer Women,Soccer Women,,Julie Foudy,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14335,Soccer,SOC,Soccer Women,Soccer Women,,Michelle French,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13261,Soccer,SOC,Soccer Women,Soccer Women,,Kristine Lilly,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13259,Soccer,SOC,Soccer Women,Soccer Women,,Mia Hamm,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13262,Soccer,SOC,Soccer Women,Soccer Women,,Shannon MacMillan,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14336,Soccer,SOC,Soccer Women,Soccer Women,,Kate Markgraf,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13252,Soccer,SOC,Soccer Women,Soccer Women,,Tiffeny Milbrett,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14337,Soccer,SOC,Soccer Women,Soccer Women,,Siri Mullinix,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14338,Soccer,SOC,Soccer Women,Soccer Women,,Christie Rampone Pearce,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13257,Soccer,SOC,Soccer Women,Soccer Women,,Carla Overbeck,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13258,Soccer,SOC,Soccer Women,Soccer Women,,Cindy Parlow,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,13254,Soccer,SOC,Soccer Women,Soccer Women,,Briana Scurry,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14339,Soccer,SOC,Soccer Women,Soccer Women,,Nikki Serlenga,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14340,Soccer,SOC,Soccer Women,Soccer Women,,Danielle Slaton,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14341,Soccer,SOC,Soccer Women,Soccer Women,,Sara Whalen,USA,,SILVER,Women,38.0000,-97.0000
Summer,2000,AUS,14342,Soccer,SOC,Soccer Women,Soccer Women,,Bettina Wiegmann,GER,,BRONZE,Women,0,0
Summer,2000,AUS,14343,Soccer,SOC,Soccer Women,Soccer Women,,Silke Rottenberg,GER,,BRONZE,Women,0,0
Summer,2000,AUS,14344,Soccer,SOC,Soccer Women,Soccer Women,,Tina Wunderlich,GER,,BRONZE,Women,0,0
Summer,2000,AUS,14345,Soccer,SOC,Soccer Women,Soccer Women,,Kerstin Stegemann,GER,,BRONZE,Women,0,0
Summer,2000,AUS,14346,Soccer,SOC,Soccer Women,Soccer Women,,Birgit Prinz,GER,,BRONZE,Women,0,0
